JPN;2015;TAS6610;C100556;321;10000001;0;1012000;JPY;20141024
JPN;2015;TAS6610;C100558;421;10000001;0;88000;JPY;20141024
JPN;2015;TAS6610;C100552;421;10000001;0;440000;JPY;20141024
JPN;2015;TAS6610;C100555;421;10000001;0;88000;JPY;20141024
JPN;2015;TAS6610;C100557;421;10000001;0;880000;JPY;20141024
JPN;2015;TAS6610;C100551;421;10000001;0;880000;JPY;20141024
JPN;2015;TAS6610;C140410;221;10000001;0;220000;JPY;20141024
JPN;2015;TAS6610;ZB15CCJ001;221;10000001;0;88000;JPY;20141024
JPN;2015;TAS6610;ZB15CCJ002;221;10000001;0;176000;JPY;20141024
JPN;2015;TAS6610;ZB15CCJ003;221;10000001;0;88000;JPY;20141024
JPN;2015;TAS6610;C110691;700;10000001;0;440000;JPY;20141024
JPN;2015;TAS6610;C140090;421;10000001;0;88000;JPY;20141024
JPN;2015;TAS6610;C130330;421;10000001;0;484000;JPY;20141024
JPN;2015;TAS6610;C110722;321;10000001;0;88000;JPY;20141024
JPN;2015;TAS6610;C140230;221;10000001;0;1760000;JPY;20141024
JPN;2015;TAS6610;C140300;221;10000001;0;836000;JPY;20141024
JPN;2015;TAS6610;C140060;221;10000001;0;1320000;JPY;20141024
JPN;2015;TAS6610;C120300;102;10000001;0;440000;JPY;20141024
JPN;2015;TAS6610;C120310;102;10000001;0;220000;JPY;20141024
JPN;2015;TAS6610;C130560;321;10000002;0;880000;JPY;20141024
JPN;2015;TAS6610;C130561;321;10000002;0;880000;JPY;20141024
JPN;2015;TAS6610;C120670;221;10000002;0;440000;JPY;20141024
JPN;2015;TAS6610;C130760;321;10000002;0;880000;JPY;20141024
JPN;2015;TAS6610;ZB15RND000;221;10000002;0;880000;JPY;20141024
JPN;2015;TAS6610;ZB15RND001;221;10000002;0;880000;JPY;20141024
JPN;2015;TAS6610;C130481;221;10000002;0;880000;JPY;20141024
JPN;2015;TAS6610;C130482;221;10000002;0;880000;JPY;20141024
JPN;2015;TAS6610;C090280;700;10000002;0;440000;JPY;20141024
JPN;2015;TAS6610;C110291;421;10000002;0;1760000;JPY;20141024
JPN;2015;TAS6610;ZB15CCJ000;221;10000002;0;4400000;JPY;20141024
JPN;2015;TAS6610;C110292;421;10000002;0;1760000;JPY;20141024
JPN;2015;TAS6610;C120760;321;10000002;0;4400000;JPY;20141024
JPN;2015;TAS6610;C110295;221;10000002;0;4400000;JPY;20141024
JPN;2015;TAS6610;C100554;321;10000002;0;880000;JPY;20141024
JPN;2015;TAS6610;C100553;421;10000002;0;880000;JPY;20141024
JPN;2015;TAS6610;C100556;321;10000002;0;1100000;JPY;20141024
JPN;2015;TAS6610;C100558;421;10000002;0;1100000;JPY;20141024
JPN;2015;TAS6610;C100552;421;10000002;0;880000;JPY;20141024
JPN;2015;TAS6610;C100555;421;10000002;0;1100000;JPY;20141024
JPN;2015;TAS6610;C100557;421;10000002;0;1100000;JPY;20141024
JPN;2015;TAS6610;C100551;421;10000002;0;880000;JPY;20141024
JPN;2015;TAS6610;C140410;221;10000002;0;440000;JPY;20141024
JPN;2015;TAS6610;ZB15CCJ001;221;10000002;0;880000;JPY;20141024
JPN;2015;TAS6610;ZB15CCJ002;221;10000002;0;660000;JPY;20141024
JPN;2015;TAS6610;C140090;421;10000002;0;440000;JPY;20141024
JPN;2015;TAS6610;C130330;421;10000002;0;440000;JPY;20141024
JPN;2015;TAS6610;C110722;321;10000002;0;220000;JPY;20141024
JPN;2015;TAS6610;C130340;621;10000002;0;220000;JPY;20141024
JPN;2015;TAS6610;C140230;221;10000002;0;2200000;JPY;20141024
JPN;2015;TAS6610;C140300;221;10000002;0;1760000;JPY;20141024
JPN;2015;TAS6610;C140060;221;10000002;0;2200000;JPY;20141024
JPN;2015;TAS6610;C130560;321;10000003;0;4400000;JPY;20141024
JPN;2015;TAS6610;C120670;221;10000003;0;1760000;JPY;20141024
JPN;2015;TAS6610;ZB15RND000;221;10000003;0;1760000;JPY;20141024
JPN;2015;TAS6610;ZB15RND001;221;10000003;0;1760000;JPY;20141024
JPN;2015;TAS6610;C130481;221;10000003;0;4400000;JPY;20141024
JPN;2015;TAS6610;C130482;221;10000003;0;4400000;JPY;20141024
JPN;2015;TAS6610;ZB15CCJ000;221;10000003;0;8800000;JPY;20141024
JPN;2015;TAS6610;C120760;321;10000003;0;8800000;JPY;20141024
JPN;2015;TAS6610;C110295;221;10000003;0;8800000;JPY;20141024
JPN;2015;TAS6610;C140410;221;10000003;0;1760000;JPY;20141024
JPN;2015;TAS6610;ZB15CCJ001;221;10000003;0;4400000;JPY;20141024
JPN;2015;TAS6610;ZB15CCJ002;221;10000003;0;4400000;JPY;20141024
JPN;2015;TAS6610;C140230;221;10000003;0;6600000;JPY;20141024
JPN;2015;TAS6610;C140300;221;10000003;0;3520000;JPY;20141024
JPN;2015;TAS6610;C140060;221;10000003;0;6600000;JPY;20141024
