BRA;2019;5;CUR6600;C0010610.00;;;2012;;1347.25;BRL;20190513
BRA;2019;5;CUR6600;C0800420.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6600;C1200500.00;;;2012;;-224.69;BRL;20190513
BRA;2019;5;CUR6600;C1206900.00;;;2012;;2710.04;BRL;20190513
BRA;2019;5;CUR6600;C1301800.00;;;2012;;522.02;BRL;20190513
BRA;2019;5;CUR6600;C1301810.00;;;2012;;5283.51;BRL;20190513
BRA;2019;5;CUR6600;C1401740.00;;;2012;;1447.49;BRL;20190513
BRA;2019;5;CUR6600;C1404120.00;;;2012;;755.49;BRL;20190513
BRA;2019;5;CUR6600;C1404300.00;;;2012;;7899.52;BRL;20190513
BRA;2019;5;CUR6600;C1405400.00;;;2012;;1204.62;BRL;20190513
BRA;2019;5;CUR6600;C1501400.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6600;C1507100.00;;;2012;;0.00;BRL;20190513
BRA;2019;5;CUR6600;C1608910.00;;;2012;;1066.33;BRL;20190513
BRA;2019;5;CUR6600;C1802200.00;;;2012;;7490.64;BRL;20190513
BRA;2019;5;CUR6600;C1708700.00;;;2012;;1384.50;BRL;20190513
BRA;2019;5;CUR6100;C1301800.00;;;2012;;51.20;BRL;20190513
BRA;2019;5;CUR6100;C1301810.00;;;2012;;248.96;BRL;20190513
BRA;2019;5;CUR6100;C1401700.00;;;2012;;27.52;BRL;20190513
BRA;2019;5;CUR6100;C1401740.00;;;2012;;27.20;BRL;20190513
BRA;2019;5;CUR6100;C1404120.00;;;2012;;27.52;BRL;20190513
BRA;2019;5;CUR6200;C1301810.00;;;2012;;130.58;BRL;20190513
BRA;2019;5;CUR6500;C1301800.00;;;2012;;1090.11;BRL;20190513
BRA;2019;5;CUR6500;C1404120.00;;;2012;;213.36;BRL;20190513
BRA;2019;5;CUR6600;C1507100.00;;;2012;;176.00;BRL;20190513
BRA;2019;5;CUR6600;C0600530.00;;;2012;;88.00;BRL;20190513
BRA;2019;5;CUR6100;C0010610.00;;;2012;;114.14;BRL;20190513
